 age, marital_status, education_level,gender,percent_hike,distance_from_home,sourcing_channel,total_rounds,date_1st_contact,date_offered,satisfaction_index,no_companies_worked,career_growth,flexi_work,total_experience,timely_communication,offer_dropped
33,divorced,Associate Certification,Male,17,<15 kms,Internal Referrals,5,2/22/2016,3/6/2016,78,8,Vertical,Yes,9,Yes,No
26,married,Associate Degree,Male,22,> 20 kms,Social Media,3,2/1/2016,3/12/2016,27,1,Vertical,Yes,2,Yes,No
41,married,Bachelor Degree,Male,12,<15 kms,Internal Referrals,5,8/17/2015,9/5/2015,29,8,Vertical,Yes,17,Yes,Yes
33,married,Associate Certification,Male,19,15-20 kms,Company Website,3,10/15/2015,10/22/2015,28,7,Lateral,No,9,No,No
39,married,Associate Degree,Male,30,<15 kms,Job Portals,6,7/18/2015,8/20/2015,70,5,Lateral,Yes,15,No,No
40,married,Associate Degree,Male,13,> 20 kms,Company Website,9,12/25/2015,1/9/2016,28,3,Lateral,Yes,13,No,Yes
31,married,Associate Degree,Male,22,15-20 kms,Social Media,9,8/15/2015,9/6/2015,25,5,Vertical,No,7,Yes,No
31,married,Associate Degree,Male,29,> 20 kms,Consultants,5,3/31/2015,4/3/2015,52,5,Vertical,No,7,Yes,No
34,married,Bachelor Degree,Male,24,> 20 kms,Social Media,3,7/11/2015,7/18/2015,88,5,Lateral,Yes,10,No,No
33,single,Associate Certification,Male,26,<15 kms,Social Media,3,11/6/2015,11/12/2015,61,6,Vertical,Yes,9,No,No
38,married,Master Degree,Male,13,15-20 kms,Job Portals,8,5/9/2016,7/7/2016,18,8,Vertical,No,14,Yes,Yes
40,married,Bachelor Degree,Male,14,15-20 kms,Job Portals,8,6/24/2015,7/20/2015,58,8,Lateral,No,16,No,No
45,single,Associate Certification,Male,25,15-20 kms,Company Website,6,10/20/2015,11/6/2015,52,8,Vertical,Yes,21,Yes,No
34,married,Bachelor Degree,Male,12,15-20 kms,Internal Referrals,4,5/22/2015,6/30/2015,26,8,Lateral,No,10,Yes,Yes
44,married,Master Degree,Male,24,<15 kms,Company Website,5,3/14/2015,3/30/2015,32,6,Lateral,Yes,20,No,No
28,married,Associate Degree,Male,29,15-20 kms,Consultants,3,8/16/2015,9/1/2015,28,4,Vertical,No,4,No,No
43,single,Associate Degree,Male,29,15-20 kms,Consultants,3,10/29/2015,12/3/2015,25,5,Vertical,No,19,No,No
35,married,Bachelor Degree,Male,30,> 20 kms,Social Media,8,3/14/2015,4/11/2015,66,3,Vertical,Yes,11,Yes,No
42,married,Master Degree,Male,11,<15 kms,Job Portals,6,2/17/2016,3/16/2016,25,3,Vertical,No,18,No,No
40,married,Associate Degree,Male,12,> 20 kms,Company Website,4,3/14/2015,5/1/2015,25,5,Vertical,No,16,No,Yes
36,single,Bachelor Degree,Male,13,> 20 kms,Internal Referrals,5,4/15/2015,4/16/2015,27,8,Vertical,No,12,Yes,Yes
40,married,Master Degree,Male,11,> 20 kms,Company Website,9,3/31/2015,4/28/2015,30,6,Vertical,Yes,16,Yes,Yes
36,divorced,Associate Certification,Male,13,15-20 kms,Internal Referrals,6,10/25/2015,11/26/2015,22,3,Vertical,Yes,8,No,Yes
43,married,Master Degree,Male,10,15-20 kms,Job Portals,7,3/21/2015,4/6/2015,15,8,Lateral,Yes,19,No,Yes
25,single,Associate Certification,Male,10,<15 kms,Company Website,3,6/16/2015,8/4/2015,27,2,Lateral,No,1,Yes,Yes
37,married,Associate Degree,Male,25,> 20 kms,Job Portals,3,3/27/2015,4/20/2015,47,4,Lateral,No,13,Yes,No
39,married,Associate Certification,Male,13,<15 kms,Job Portals,3,6/24/2015,7/16/2015,23,4,Lateral,Yes,15,No,Yes
34,married,Bachelor Degree,Male,27,15-20 kms,Consultants,6,8/17/2015,9/19/2015,75,3,Vertical,No,10,Yes,No
38,married,Associate Degree,Male,30,<15 kms,Internal Referrals,8,4/26/2015,5/24/2015,67,3,Vertical,No,14,No,No
40,married,Bachelor Degree,Male,10,15-20 kms,Job Portals,3,1/11/2015,2/13/2015,19,3,Lateral,Yes,13,Yes,Yes
30,married,Associate Degree,Male,11,> 20 kms,Consultants,8,3/17/2015,5/15/2015,30,5,Vertical,Yes,6,No,Yes
36,single,Associate Degree,Male,21,<15 kms,Company Website,3,2/2/2016,3/1/2016,32,8,Vertical,No,12,Yes,No
45,married,Associate Certification,Male,22,<15 kms,Job Portals,5,4/18/2015,5/24/2015,84,5,Lateral,No,21,No,No
30,married,Bachelor Degree,Male,13,15-20 kms,Company Website,3,9/24/2015,11/7/2015,19,5,Lateral,Yes,6,Yes,Yes
35,single,Associate Degree,Male,12,<15 kms,Company Website,3,3/31/2015,4/13/2015,24,3,Lateral,Yes,7,Yes,Yes
32,married,Associate Certification,Male,10,> 20 kms,Company Website,6,9/24/2015,11/23/2015,22,4,Lateral,Yes,8,Yes,Yes
36,married,Bachelor Degree,Male,11,<15 kms,Social Media,7,3/5/2015,3/16/2015,29,3,Vertical,No,8,No,Yes
40,married,Associate Degree,Male,10,> 20 kms,Company Website,9,12/20/2015,2/7/2016,27,8,Vertical,No,16,Yes,Yes
38,married,Master Degree,Male,22,> 20 kms,Consultants,9,6/24/2015,7/18/2015,28,3,Lateral,No,14,No,No
39,married,Associate Certification,Male,25,> 20 kms,Job Portals,6,3/23/2016,4/19/2016,58,7,Vertical,No,15,Yes,No
36,married,Associate Degree,Male,22,15-20 kms,Internal Referrals,8,2/13/2016,2/28/2016,67,3,Lateral,Yes,12,No,No
33,married,Bachelor Degree,Male,13,<15 kms,Company Website,6,5/27/2015,6/20/2015,18,3,Vertical,Yes,9,Yes,Yes
33,married,Associate Degree,Male,13,<15 kms,Job Portals,8,4/10/2015,6/8/2015,23,8,Lateral,Yes,9,Yes,Yes
32,single,Bachelor Degree,Male,14,> 20 kms,Social Media,9,1/11/2015,2/22/2015,18,5,Lateral,No,8,Yes,Yes
45,married,Associate Certification,Male,24,15-20 kms,Consultants,4,4/8/2015,5/6/2015,71,4,Lateral,No,21,No,No
27,married,Associate Degree,Male,20,<15 kms,Social Media,3,4/7/2015,4/25/2015,54,5,Lateral,No,6,No,No
41,married,Associate Degree,Male,24,15-20 kms,Job Portals,3,6/5/2015,6/15/2015,27,8,Vertical,Yes,17,Yes,No
39,married,Master Degree,Male,20,<15 kms,Internal Referrals,10,3/22/2016,4/2/2016,91,5,Lateral,No,15,No,No
42,married,Associate Certification,Male,21,> 20 kms,Company Website,3,3/23/2016,4/10/2016,58,8,Vertical,No,18,Yes,No
33,single,Bachelor Degree,Male,14,> 20 kms,Company Website,10,3/31/2015,5/27/2015,17,8,Lateral,Yes,9,No,Yes
41,married,Associate Degree,Male,28,> 20 kms,Consultants,7,7/15/2015,8/12/2015,71,7,Lateral,No,17,Yes,No
45,married,Associate Degree,Male,28,> 20 kms,Internal Referrals,6,4/18/2015,5/24/2015,84,3,Vertical,Yes,21,Yes,No
43,single,Bachelor Degree,Male,28,15-20 kms,Consultants,3,3/23/2016,4/27/2016,52,3,Lateral,Yes,19,No,No
41,divorced,Associate Certification,Male,11,<15 kms,Job Portals,4,9/6/2015,9/12/2015,20,3,Vertical,Yes,6,No,Yes
39,married,Master Degree,Male,29,<15 kms,Job Portals,3,3/17/2015,4/24/2015,41,8,Lateral,Yes,15,Yes,No
28,married,Associate Certification,Male,27,> 20 kms,Social Media,3,8/29/2015,9/9/2015,88,5,Lateral,No,4,Yes,No
27,married,Associate Degree,Male,25,> 20 kms,Consultants,3,12/17/2015,12/18/2015,71,5,Lateral,No,6,No,No
33,married,Associate Certification,Male,10,> 20 kms,Consultants,3,8/25/2015,9/2/2015,30,4,Lateral,No,9,Yes,Yes
28,married,Associate Certification,Male,13,15-20 kms,Social Media,6,10/20/2015,11/9/2015,70,4,Vertical,Yes,4,Yes,No
28,single,Associate Certification,Male,12,<15 kms,Consultants,9,6/8/2016,7/23/2016,19,5,Vertical,No,4,No,Yes
35,married,Associate Degree,Male,21,> 20 kms,Internal Referrals,3,10/25/2015,12/3/2015,58,8,Lateral,Yes,11,Yes,No
31,married,Bachelor Degree,Male,11,<15 kms,Job Portals,3,12/24/2015,12/31/2015,16,5,Lateral,Yes,7,No,Yes
40,married,Bachelor Degree,Male,22,<15 kms,Consultants,8,4/23/2015,8/12/2015,28,4,Vertical,No,16,No,No
32,married,Associate Certification,Male,27,> 20 kms,Internal Referrals,3,6/13/2015,9/25/2015,49,4,Lateral,No,8,Yes,No
43,married,Associate Certification,Male,30,15-20 kms,Social Media,5,2/20/2016,6/30/2016,53,6,Vertical,Yes,19,Yes,No
25,married,Associate Degree,Male,13,15-20 kms,Company Website,3,5/7/2015,6/29/2015,28,2,Lateral,Yes,1,No,Yes
25,married,Bachelor Degree,Male,14,15-20 kms,Job Portals,3,2/13/2016,3/15/2016,16,2,Vertical,Yes,1,Yes,Yes
36,married,Master Degree,Male,12,15-20 kms,Company Website,5,10/20/2015,10/25/2015,19,7,Lateral,Yes,12,Yes,Yes
42,married,Associate Certification,Male,11,> 20 kms,Job Portals,5,4/23/2015,5/26/2015,26,7,Lateral,Yes,18,Yes,Yes
27,single,Associate Degree,Male,11,15-20 kms,Consultants,3,5/27/2015,6/17/2015,15,4,Vertical,Yes,3,No,Yes
30,married,Associate Certification,Male,10,> 20 kms,Internal Referrals,6,6/16/2015,7/24/2015,26,5,Lateral,Yes,6,No,Yes
43,single,Master Degree,Male,27,> 20 kms,Company Website,5,7/15/2015,11/5/2015,41,6,Lateral,No,19,No,No
41,married,Master Degree,Male,24,15-20 kms,Social Media,5,3/23/2016,7/17/2016,34,3,Vertical,No,17,No,No
43,single,Associate Degree,Male,22,15-20 kms,Job Portals,5,7/5/2015,10/16/2015,75,8,Vertical,Yes,19,No,No
30,married,Associate Degree,Male,30,15-20 kms,Job Portals,3,6/7/2015,10/25/2015,32,4,Vertical,Yes,6,Yes,No
28,divorced,Associate Degree,Male,13,<15 kms,Job Portals,10,9/24/2015,11/6/2015,23,4,Vertical,Yes,4,No,Yes
36,single,Associate Degree,Male,24,15-20 kms,Consultants,7,12/25/2015,4/23/2016,28,7,Lateral,No,12,No,No
40,married,Bachelor Degree,Male,26,> 20 kms,Company Website,6,6/13/2015,9/21/2015,26,4,Lateral,No,16,Yes,No
29,married,Associate Degree,Male,10,<15 kms,Company Website,4,9/12/2015,11/6/2015,22,3,Vertical,No,5,No,Yes
46,single,Associate Degree,Male,11,> 20 kms,Internal Referrals,3,3/21/2015,5/16/2015,19,8,Lateral,No,22,No,Yes
36,married,Master Degree,Male,14,> 20 kms,Company Website,5,3/17/2015,4/13/2015,24,5,Vertical,Yes,12,No,Yes
46,single,Bachelor Degree,Male,26,> 20 kms,Internal Referrals,9,8/25/2015,12/26/2015,88,5,Lateral,Yes,22,No,No
39,married,Associate Certification,Male,25,<15 kms,Social Media,10,6/24/2015,10/14/2015,52,7,Lateral,No,15,No,No
43,married,Bachelor Degree,Male,12,15-20 kms,Consultants,6,3/5/2015,4/17/2015,18,7,Vertical,No,19,No,Yes
37,married,Associate Degree,Male,13,> 20 kms,Internal Referrals,5,3/30/2016,4/22/2016,23,8,Vertical,Yes,13,No,Yes
44,married,Associate Certification,Male,21,<15 kms,Consultants,10,7/15/2015,11/17/2015,25,7,Lateral,Yes,20,No,No
35,married,Associate Certification,Male,11,<15 kms,Internal Referrals,10,7/18/2015,8/28/2015,27,3,Lateral,No,7,No,Yes
41,married,Master Degree,Male,25,<15 kms,Company Website,3,11/13/2015,2/24/2016,44,4,Vertical,Yes,17,No,No
38,married,Bachelor Degree,Male,27,15-20 kms,Social Media,8,7/6/2015,10/23/2015,70,5,Lateral,No,14,Yes,No
42,married,Associate Certification,Male,30,<15 kms,Job Portals,3,4/2/2016,8/6/2016,95,7,Vertical,No,18,No,No
31,divorced,Associate Certification,Male,28,> 20 kms,Social Media,8,2/2/2016,5/25/2016,30,4,Lateral,Yes,7,No,No
39,married,Associate Certification,Male,10,<15 kms,Company Website,10,9/13/2015,10/2/2015,26,4,Lateral,Yes,9,No,Yes
44,married,Bachelor Degree,Male,29,15-20 kms,Job Portals,6,10/27/2015,3/11/2016,35,4,Vertical,Yes,20,Yes,No
31,married,Associate Degree,Male,30,<15 kms,Company Website,6,3/29/2015,8/3/2015,36,4,Vertical,Yes,7,Yes,No
40,married,Bachelor Degree,Male,27,15-20 kms,Company Website,4,12/20/2015,5/6/2016,56,7,Vertical,Yes,16,Yes,No
43,married,Associate Certification,Male,11,15-20 kms,Social Media,8,6/16/2015,8/9/2015,19,5,Lateral,Yes,19,No,Yes
40,married,Associate Degree,Male,27,<15 kms,Job Portals,7,5/19/2016,9/5/2016,33,4,Vertical,Yes,16,No,No
38,married,Associate Certification,Male,28,> 20 kms,Consultants,6,9/11/2015,12/28/2015,74,8,Vertical,Yes,14,No,No
26,married,Associate Degree,Male,30,15-20 kms,Internal Referrals,10,7/24/2015,11/1/2015,77,1,Vertical,No,2,No,No
29,married,Associate Degree,Male,14,<15 kms,Company Website,9,4/10/2015,6/9/2015,19,3,Lateral,No,5,Yes,Yes
31,single,Associate Certification,Male,26,15-20 kms,Social Media,5,12/24/2015,5/2/2016,81,5,Lateral,Yes,7,Yes,No
30,married,Associate Degree,Male,10,<15 kms,Social Media,8,3/31/2015,4/2/2015,19,3,Vertical,Yes,6,Yes,Yes
44,divorced,Associate Certification,Male,25,<15 kms,Consultants,3,10/15/2015,1/27/2016,94,8,Lateral,No,20,No,No
41,married,Associate Certification,Male,30,<15 kms,Job Portals,3,7/5/2015,10/30/2015,45,7,Lateral,No,17,No,No
43,divorced,Bachelor Degree,Male,11,15-20 kms,Consultants,8,2/2/2016,2/4/2016,24,6,Lateral,Yes,19,Yes,Yes
46,married,Associate Degree,Male,12,<15 kms,Job Portals,3,3/23/2016,3/29/2016,30,6,Vertical,Yes,22,Yes,Yes
25,married,Associate Certification,Male,23,> 20 kms,Job Portals,6,4/15/2015,8/28/2015,39,1,Lateral,No,1,No,No
44,single,Associate Degree,Male,23,> 20 kms,Consultants,8,2/1/2016,6/5/2016,25,7,Vertical,Yes,20,No,No
36,married,Associate Certification,Male,11,15-20 kms,Company Website,6,2/22/2016,3/12/2016,16,3,Lateral,No,8,No,Yes
37,married,Associate Certification,Male,24,> 20 kms,Job Portals,7,12/11/2015,4/24/2016,27,6,Lateral,Yes,13,Yes,No
38,married,Associate Certification,Male,23,15-20 kms,Social Media,6,8/25/2015,12/24/2015,27,3,Vertical,Yes,14,No,No
25,single,Associate Certification,Male,20,15-20 kms,Company Website,3,11/13/2015,3/14/2016,34,1,Lateral,No,1,Yes,No
28,married,Associate Degree,Male,12,15-20 kms,Internal Referrals,8,2/17/2016,3/19/2016,20,5,Vertical,No,4,Yes,Yes
32,single,Associate Degree,Male,12,15-20 kms,Internal Referrals,3,10/29/2015,12/27/2015,19,7,Lateral,Yes,8,Yes,Yes
45,married,Master Degree,Male,26,> 20 kms,Consultants,4,8/25/2015,1/1/2016,88,5,Vertical,No,21,No,No
26,married,Bachelor Degree,Male,12,> 20 kms,Consultants,3,2/3/2015,2/17/2015,22,1,Lateral,No,2,Yes,Yes
27,married,Associate Degree,Male,12,> 20 kms,Job Portals,10,2/27/2016,3/7/2016,20,4,Lateral,Yes,3,No,Yes
39,married,Bachelor Degree,Male,12,<15 kms,Consultants,9,4/1/2016,5/19/2016,22,7,Lateral,Yes,15,Yes,Yes
36,married,Master Degree,Male,12,<15 kms,Social Media,10,6/16/2015,8/2/2015,30,3,Lateral,No,8,Yes,Yes
30,married,Associate Certification,Male,11,<15 kms,Company Website,4,6/16/2015,7/10/2015,26,3,Vertical,Yes,6,No,Yes
26,single,Associate Certification,Male,13,<15 kms,Internal Referrals,10,7/31/2015,9/29/2015,18,1,Vertical,Yes,2,Yes,Yes
42,married,Associate Certification,Male,20,> 20 kms,Company Website,3,5/27/2015,9/29/2015,38,4,Lateral,Yes,18,Yes,No
29,married,Associate Degree,Male,23,<15 kms,Internal Referrals,4,3/12/2016,7/23/2016,94,3,Vertical,Yes,5,Yes,No
40,married,Master Degree,Male,30,<15 kms,Job Portals,5,2/3/2015,6/2/2015,93,5,Vertical,Yes,16,Yes,No
37,married,Associate Degree,Male,27,<15 kms,Social Media,6,3/21/2015,7/4/2015,53,4,Vertical,Yes,13,No,No
39,married,Master Degree,Male,11,15-20 kms,Internal Referrals,3,7/16/2015,8/25/2015,24,8,Vertical,Yes,15,Yes,Yes
39,divorced,Associate Degree,Male,11,> 20 kms,Job Portals,3,5/27/2015,7/26/2015,21,3,Vertical,No,12,Yes,Yes
31,divorced,Associate Certification,Male,27,> 20 kms,Company Website,9,6/1/2016,10/11/2016,78,5,Lateral,No,7,Yes,No
37,married,Master Degree,Male,22,> 20 kms,Internal Referrals,7,6/24/2015,10/25/2015,68,4,Vertical,No,13,No,No
28,married,Associate Certification,Male,13,> 20 kms,Job Portals,9,2/13/2016,3/4/2016,17,5,Lateral,Yes,4,Yes,Yes
45,married,Master Degree,Male,24,15-20 kms,Social Media,9,8/16/2015,12/13/2015,47,5,Lateral,No,21,No,No
32,married,Associate Degree,Male,27,15-20 kms,Company Website,3,3/13/2015,7/22/2015,37,5,Lateral,Yes,8,Yes,No
34,married,Associate Degree,Male,14,15-20 kms,Social Media,9,4/23/2015,5/16/2015,29,5,Lateral,Yes,10,No,Yes
44,single,Bachelor Degree,Male,27,> 20 kms,Consultants,10,1/5/2015,5/21/2015,76,5,Vertical,Yes,20,No,No
42,single,Bachelor Degree,Male,13,15-20 kms,Company Website,3,12/24/2015,1/8/2016,26,4,Vertical,Yes,12,Yes,Yes
25,divorced,Associate Certification,Male,13,> 20 kms,Job Portals,7,1/7/2015,1/28/2015,29,1,Vertical,No,1,Yes,Yes
42,married,Associate Degree,Male,21,<15 kms,Company Website,3,9/22/2015,2/5/2016,75,8,Vertical,Yes,18,No,No
46,married,Associate Degree,Male,24,<15 kms,Company Website,10,8/17/2015,12/27/2015,27,6,Vertical,Yes,22,Yes,No
25,married,Associate Certification,Male,28,15-20 kms,Company Website,3,3/14/2015,7/7/2015,49,2,Lateral,No,2,No,No
27,married,Associate Degree,Male,23,> 20 kms,Consultants,3,2/4/2015,5/16/2015,30,5,Lateral,No,6,No,No
26,married,Bachelor Degree,Male,11,<15 kms,Job Portals,5,3/23/2016,3/27/2016,28,2,Vertical,Yes,2,No,Yes
36,single,Master Degree,Male,27,> 20 kms,Consultants,6,11/11/2015,2/28/2016,52,5,Vertical,No,12,No,No
26,married,Associate Degree,Male,27,<15 kms,Internal Referrals,3,3/21/2016,7/9/2016,94,1,Vertical,Yes,2,Yes,No
33,married,Master Degree,Male,14,> 20 kms,Job Portals,3,5/27/2015,6/20/2015,28,4,Vertical,Yes,9,No,Yes
39,married,Bachelor Degree,Male,13,15-20 kms,Job Portals,3,2/27/2016,3/16/2016,15,4,Vertical,Yes,9,No,Yes
31,divorced,Associate Degree,Male,13,<15 kms,Company Website,10,2/13/2016,2/15/2016,30,4,Lateral,Yes,7,No,Yes
41,married,Associate Degree,Male,20,> 20 kms,Job Portals,4,3/23/2016,7/1/2016,94,5,Vertical,Yes,17,No,No
38,married,Associate Certification,Male,20,<15 kms,Consultants,9,6/25/2015,11/3/2015,77,8,Vertical,No,14,No,No
28,married,Associate Certification,Male,12,15-20 kms,Internal Referrals,3,3/23/2016,4/6/2016,23,3,Vertical,Yes,4,Yes,Yes
27,married,Associate Degree,Male,10,<15 kms,Social Media,5,3/27/2015,3/29/2015,22,5,Vertical,No,3,Yes,Yes
28,married,Associate Certification,Male,27,<15 kms,Social Media,3,1/21/2016,5/6/2016,81,4,Lateral,Yes,4,Yes,No
30,divorced,Associate Degree,Male,13,<15 kms,Social Media,3,6/16/2015,7/18/2015,30,3,Lateral,No,6,Yes,Yes
25,divorced,Associate Certification,Male,25,> 20 kms,Company Website,4,1/3/2015,5/14/2015,83,2,Lateral,Yes,2,No,No
39,married,Associate Certification,Male,10,> 20 kms,Company Website,3,10/20/2015,10/22/2015,21,3,Lateral,Yes,12,Yes,Yes
38,married,Associate Degree,Male,22,<15 kms,Company Website,4,7/16/2015,11/26/2015,33,6,Lateral,No,14,Yes,No
30,married,Bachelor Degree,Male,12,> 20 kms,Social Media,9,5/11/2015,5/19/2015,16,3,Vertical,No,6,No,Yes
39,married,Associate Degree,Male,11,<15 kms,Job Portals,3,3/31/2015,4/1/2015,15,6,Vertical,No,15,Yes,Yes
27,married,Associate Certification,Male,26,15-20 kms,Internal Referrals,4,7/16/2015,11/26/2015,52,5,Vertical,Yes,6,Yes,No
39,married,Associate Degree,Male,13,15-20 kms,Consultants,10,3/31/2015,5/8/2015,29,3,Vertical,No,12,No,Yes
40,married,Master Degree,Male,27,> 20 kms,Consultants,8,4/26/2015,9/3/2015,62,3,Lateral,Yes,16,No,No
42,married,Associate Degree,Male,30,> 20 kms,Company Website,6,8/25/2015,12/14/2015,73,7,Lateral,Yes,18,Yes,No
41,divorced,Bachelor Degree,Male,11,15-20 kms,Internal Referrals,4,7/4/2015,8/13/2015,26,3,Vertical,Yes,6,No,Yes
27,single,Associate Degree,Male,30,<15 kms,Consultants,5,3/31/2015,8/11/2015,79,3,Lateral,Yes,3,Yes,No
34,single,Bachelor Degree,Male,12,> 20 kms,Company Website,9,1/27/2016,2/22/2016,18,7,Lateral,No,10,Yes,Yes
29,married,Associate Degree,Male,14,15-20 kms,Social Media,3,6/16/2015,8/3/2015,18,4,Lateral,No,5,Yes,Yes
44,married,Bachelor Degree,Male,22,<15 kms,Internal Referrals,3,3/5/2015,7/11/2015,95,5,Vertical,Yes,20,Yes,No
32,married,Associate Certification,Male,28,<15 kms,Company Website,6,9/6/2015,12/23/2015,79,3,Lateral,Yes,8,Yes,No
43,divorced,Associate Degree,Male,22,> 20 kms,Consultants,4,7/23/2015,11/9/2015,86,5,Vertical,No,19,Yes,No
26,married,Associate Degree,Male,13,> 20 kms,Consultants,3,10/16/2015,11/20/2015,16,1,Lateral,Yes,2,No,Yes
31,married,Associate Certification,Male,30,15-20 kms,Company Website,3,3/14/2015,7/28/2015,79,5,Lateral,Yes,7,Yes,No
43,married,Master Degree,Male,13,15-20 kms,Social Media,9,2/22/2016,4/16/2016,22,7,Vertical,No,19,Yes,Yes
42,married,Bachelor Degree,Male,26,> 20 kms,Consultants,6,3/2/2016,6/24/2016,52,4,Lateral,Yes,18,Yes,No
35,married,Associate Certification,Male,24,<15 kms,Social Media,10,8/25/2015,12/17/2015,93,5,Vertical,No,11,Yes,No
27,married,Associate Degree,Male,21,> 20 kms,Job Portals,5,4/16/2015,8/13/2015,92,5,Vertical,No,6,No,No
29,married,Bachelor Degree,Male,30,<15 kms,Internal Referrals,8,11/24/2015,3/27/2016,77,3,Lateral,No,5,Yes,No
32,married,Associate Degree,Male,10,<15 kms,Job Portals,8,7/15/2015,8/5/2015,20,8,Lateral,Yes,8,Yes,Yes
44,single,Associate Degree,Male,21,> 20 kms,Social Media,3,6/24/2015,10/30/2015,32,7,Vertical,No,20,Yes,No
41,married,Associate Degree,Male,22,<15 kms,Consultants,3,2/20/2016,6/24/2016,34,6,Lateral,No,17,Yes,No
41,single,Associate Degree,Male,25,15-20 kms,Job Portals,5,12/25/2015,4/13/2016,25,8,Lateral,No,17,Yes,No
38,married,Master Degree,Male,10,> 20 kms,Consultants,6,4/3/2016,4/26/2016,19,4,Lateral,No,8,Yes,Yes
38,married,Bachelor Degree,Male,13,<15 kms,Social Media,3,5/25/2015,7/5/2015,28,4,Vertical,Yes,14,Yes,Yes
29,married,Associate Certification,Male,10,> 20 kms,Company Website,10,4/9/2015,5/8/2015,27,4,Vertical,Yes,5,No,Yes
35,married,Master Degree,Male,28,> 20 kms,Social Media,5,12/19/2015,5/2/2016,26,4,Lateral,Yes,11,Yes,No
42,married,Bachelor Degree,Male,13,> 20 kms,Consultants,6,3/5/2015,4/7/2015,22,3,Lateral,Yes,7,Yes,Yes
39,married,Bachelor Degree,Male,11,<15 kms,Internal Referrals,5,7/31/2015,8/14/2015,17,6,Lateral,No,15,Yes,Yes
30,married,Associate Certification,Male,13,> 20 kms,Company Website,3,10/20/2015,11/12/2015,18,4,Lateral,No,6,No,Yes
40,single,Associate Degree,Male,11,15-20 kms,Company Website,7,6/5/2015,7/29/2015,23,8,Vertical,Yes,16,Yes,Yes
29,married,Bachelor Degree,Male,14,> 20 kms,Company Website,8,7/9/2015,8/15/2015,27,5,Lateral,Yes,5,Yes,Yes
28,single,Associate Degree,Male,26,<15 kms,Internal Referrals,4,3/31/2015,8/1/2015,65,3,Vertical,Yes,4,Yes,No
28,married,Associate Certification,Male,12,> 20 kms,Company Website,9,6/19/2015,7/5/2015,25,3,Vertical,Yes,4,No,Yes
28,married,Bachelor Degree,Male,29,15-20 kms,Company Website,5,4/18/2015,8/24/2015,52,3,Lateral,Yes,4,Yes,No
36,married,Bachelor Degree,Male,23,15-20 kms,Company Website,8,7/4/2015,10/31/2015,82,6,Vertical,No,12,Yes,No
37,married,Associate Certification,Male,13,> 20 kms,Job Portals,3,4/2/2016,5/26/2016,25,7,Vertical,No,13,No,Yes
42,single,Associate Degree,Male,34,<15 kms,Internal Referrals,7,2/13/2016,7/1/2016,78,5,Vertical,No,18,No,No
29,married,Associate Certification,Male,13,> 20 kms,Consultants,4,12/20/2015,1/25/2016,17,4,Vertical,No,5,Yes,Yes
